facility_id,sector,subsector,state,primary_fuel,data_status,dataset_provenance_id,annual_production_kt,production_tonnes,electricity_intensity_kwh_t,thermal_intensity_gj_t,renewable_electricity_pct,clinker_factor_pct,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,actual_gei,target_gei,gei_unit,surplus_shortfall_tco2e,compliance_status,year_offset
SYN-PET-F0001,petrochemicals,naphtha_cracker,Andhra Pradesh,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1474.41,1474407.5,667.6,10.237,12.9,0.0,1177246.0,613892.0,1791138.0,1.1599,0.5705,tCO2e/t-output,-868946.0,POTENTIAL_SHORTFALL,0
SYN-PET-F0001,petrochemicals,naphtha_cracker,Andhra Pradesh,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1540.3,1540296.1,646.5,9.668,12.2,0.0,1161521.0,625903.0,1787424.0,1.1858,0.5705,tCO2e/t-output,-947731.0,POTENTIAL_SHORTFALL,1
SYN-PET-F0001,petrochemicals,naphtha_cracker,Andhra Pradesh,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1472.55,1472550.2,656.8,9.865,10.2,0.0,1133134.0,621729.0,1754864.0,1.2108,0.5705,tCO2e/t-output,-942889.0,POTENTIAL_SHORTFALL,2
SYN-PET-F0001,petrochemicals,naphtha_cracker,Andhra Pradesh,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1645.03,1645028.3,685.9,10.635,13.8,0.0,1364540.0,696453.0,2060993.0,1.3259,0.5705,tCO2e/t-output,-1242706.0,POTENTIAL_SHORTFALL,3
SYN-PET-F0001,petrochemicals,naphtha_cracker,Andhra Pradesh,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1733.65,1733653.8,643.7,10.341,11.9,0.0,1398415.0,703663.0,2102079.0,1.2165,0.5705,tCO2e/t-output,-1119872.0,POTENTIAL_SHORTFALL,4
SYN-PET-F0001,petrochemicals,naphtha_cracker,Andhra Pradesh,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1800.3,1800296.5,621.3,10.305,11.4,0.0,1447033.0,709339.0,2156372.0,1.225,0.5705,tCO2e/t-output,-1178215.0,POTENTIAL_SHORTFALL,5
SYN-PET-F0001,petrochemicals,naphtha_cracker,Andhra Pradesh,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1486.22,1486215.9,673.8,10.399,13.3,0.0,1205465.0,621865.0,1827331.0,1.2115,0.5705,tCO2e/t-output,-952623.0,POTENTIAL_SHORTFALL,6
SYN-PET-F0001,petrochemicals,naphtha_cracker,Andhra Pradesh,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1532.99,1532987.7,675.3,9.454,9.6,0.0,1130426.0,670002.0,1800428.0,1.1168,0.5705,tCO2e/t-output,-837450.0,POTENTIAL_SHORTFALL,7
SYN-PET-F0001,petrochemicals,naphtha_cracker,Andhra Pradesh,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1685.65,1685650.3,670.4,10.546,12.2,0.0,1386621.0,710234.0,2096855.0,1.2385,0.5705,tCO2e/t-output,-1125991.0,POTENTIAL_SHORTFALL,8
SYN-PET-F0001,petrochemicals,naphtha_cracker,Andhra Pradesh,furnace_oil,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,1480.25,1480248.1,636.6,10.275,12.5,0.0,1186385.0,590601.0,1776986.0,1.1982,0.5705,tCO2e/t-output,-929154.0,POTENTIAL_SHORTFALL,9
