facility_id,sector,subsector,state,primary_fuel,data_status,dataset_provenance_id,annual_production_kt,production_tonnes,electricity_intensity_kwh_t,thermal_intensity_gj_t,renewable_electricity_pct,clinker_factor_pct,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,actual_gei,target_gei,gei_unit,surplus_shortfall_tco2e,compliance_status,year_offset
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,75.63,75627.3,765.2,14.752,64.8,0.0,0.0,14581.0,14581.0,0.1988,0.8918,tCO2e/t-paper,52413.0,POTENTIAL_SURPLUS,0
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,72.88,72876.4,794.5,14.919,63.5,0.0,0.0,15120.0,15120.0,0.2016,0.8918,tCO2e/t-paper,50298.0,POTENTIAL_SURPLUS,1
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,75.7,75700.4,858.6,14.254,65.2,0.0,0.0,16214.0,16214.0,0.2209,0.8918,tCO2e/t-paper,50788.0,POTENTIAL_SURPLUS,2
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,70.38,70378.6,788.4,14.347,64.5,0.0,0.0,14099.0,14099.0,0.2002,0.8918,tCO2e/t-paper,48671.0,POTENTIAL_SURPLUS,3
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,61.57,61569.6,842.9,14.483,63.0,0.0,0.0,13733.0,13733.0,0.2278,0.8918,tCO2e/t-paper,40882.0,POTENTIAL_SURPLUS,4
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,74.38,74384.1,834.5,14.495,62.6,0.0,0.0,16612.0,16612.0,0.2231,0.8918,tCO2e/t-paper,49740.0,POTENTIAL_SURPLUS,5
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,60.23,60233.3,768.7,12.816,63.1,0.0,0.0,12233.0,12233.0,0.1911,0.8918,tCO2e/t-paper,42208.0,POTENTIAL_SURPLUS,6
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,67.5,67496.6,812.4,13.991,64.5,0.0,0.0,13919.0,13919.0,0.2072,0.8918,tCO2e/t-paper,46209.0,POTENTIAL_SURPLUS,7
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,70.04,70037.7,780.0,13.733,65.3,0.0,0.0,13588.0,13588.0,0.1958,0.8918,tCO2e/t-paper,48746.0,POTENTIAL_SURPLUS,8
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,85.31,85311.2,783.0,14.538,65.5,0.0,0.0,16519.0,16519.0,0.1965,0.8918,tCO2e/t-paper,59315.0,POTENTIAL_SURPLUS,9
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,75.16,75155.7,844.7,13.945,63.0,0.0,0.0,16832.0,16832.0,0.2375,0.8918,tCO2e/t-paper,49174.0,POTENTIAL_SURPLUS,10
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,86.27,86273.0,855.3,14.344,63.0,0.0,0.0,19528.0,19528.0,0.2179,0.8918,tCO2e/t-paper,58139.0,POTENTIAL_SURPLUS,11
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,72.63,72633.7,790.8,14.346,63.1,0.0,0.0,15191.0,15191.0,0.2155,0.8918,tCO2e/t-paper,49125.0,POTENTIAL_SURPLUS,12
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,75.48,75483.0,797.5,13.86,63.3,0.0,0.0,15820.0,15820.0,0.2057,0.8918,tCO2e/t-paper,51791.0,POTENTIAL_SURPLUS,13
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,73.98,73976.7,910.3,14.148,64.0,0.0,0.0,17339.0,17339.0,0.2393,0.8918,tCO2e/t-paper,48273.0,POTENTIAL_SURPLUS,14
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,75.88,75879.2,779.7,13.884,64.9,0.0,0.0,14879.0,14879.0,0.1967,0.8918,tCO2e/t-paper,52740.0,POTENTIAL_SURPLUS,15
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,81.17,81172.1,846.5,13.691,62.9,0.0,0.0,18233.0,18233.0,0.2232,0.8918,tCO2e/t-paper,54268.0,POTENTIAL_SURPLUS,16
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,80.03,80031.1,828.0,15.626,64.3,0.0,0.0,16937.0,16937.0,0.209,0.8918,tCO2e/t-paper,54645.0,POTENTIAL_SURPLUS,17
SYN-PUL-F0001,pulp_paper,recycled_fiber_paper,Tamil Nadu,biomass,CALIBRATED_SYNTHETIC,SYNTH-2026-08-v2-250K,81.42,81422.5,799.5,12.737,63.3,0.0,0.0,17112.0,17112.0,0.2111,0.8918,tCO2e/t-paper,55424.0,POTENTIAL_SURPLUS,18
